RPM,Time,count,Final
14.6,98.0848,5573,
14.4,98.1024,5574,
14.1,98.12,5575,
14.1,98.1376,5576,
14.4,98.1552,5577,
14.2,98.1728,5578,
14.7,98.1904,5579,
14.4,98.208,5580,
14.1,98.2256,5581,
14.5,98.2432,5582,
14.5,98.2608,5583,
14.2,98.2784,5584,
14.8,98.296,5585,
14.5,98.3136,5586,
14.5,98.3312,5587,
14.1,98.3488,5588,
14,98.3664,5589,
14.3,98.384,5590,
14.9,98.4016,5591,
14.9,98.4192,5592,
14.6,98.4368,5593,
14.3,98.4544,5594,
14.9,98.472,5595,
15.2,98.4896,5596,
14.9,98.5072,5597,
14.9,98.5248,5598,
14.6,98.5424,5599,
14.8,98.56,5600,
15.1,98.5776,5601,
15.4,98.5952,5602,
15.4,98.6128,5603,
15.2,98.6304,5604,
15.3,98.648,5605,
15.5,98.6656,5606,
15.5,98.6832,5607,
15.9,98.7008,5608,
15.9,98.7184,5609,
15.7,98.736,5610,
15.6,98.7536,5611,
16.2,98.7712,5612,
16.2,98.7888,5613,
15.7,98.8064,5614,
15.8,98.824,5615,
16.2,98.8416,5616,
16.4,98.8592,5617,
16.4,98.8768,5618,
16.7,98.8944,5619,
16.7,98.912,5620,
16.6,98.9296,5621,
16.6,98.9472,5622,
17.1,98.9648,5623,
17.4,98.9824,5624,
17.5,99,5625,
17.5,99.0176,5626,
17.9,99.0352,5627,
18.3,99.0528,5628,
18.3,99.0704,5629,
18.3,99.088,5630,
18,99.1056,5631,
18.3,99.1232,5632,
19,99.1408,5633,
18.8,99.1584,5634,
18.3,99.176,5635,
18.8,99.1936,5636,
19.6,99.2112,5637,
19.2,99.2288,5638,
19.2,99.2464,5639,
18.9,99.264,5640,
19.6,99.2816,5641,
20.1,99.2992,5642,
19.5,99.3168,5643,
19.2,99.3344,5644,
20,99.352,5645,
20.5,99.3696,5646,
19.6,99.3872,5647,
19.4,99.4048,5648,
19.4,99.4224,5649,
20.4,99.44,5650,
20.6,99.4576,5651,
19.9,99.4752,5652,
20.1,99.4928,5653,
21.3,99.5104,5654,
20.9,99.528,5655,
20,99.5456,5656,
20,99.5632,5657,
20.9,99.5808,5658,
21.4,99.5984,5659,
20.5,99.616,5660,
20.5,99.6336,5661,
20.4,99.6512,5662,
21.4,99.6688,5663,
21.1,99.6864,5664,
20.2,99.704,5665,
21,99.7216,5666,
21.6,99.7392,5667,
20.7,99.7568,5668,
20.7,99.7744,5669,
21.8,99.792,5670,
21.8,99.8096,5671,
22.1,99.8272,5672,
21.3,99.8448,5673,
21.5,99.8624,5674,
21.6,99.88,5675,
21.6,99.8976,5676,
21.3,99.9152,5677,
22.2,99.9328,5678,
22.2,99.9504,5679,
22.2,99.968,5680,
21.4,99.9856,5681,
21.8,100.0032,5682,
22.2,100.0208,5683,
21.5,100.0384,5684,
21.8,100.056,5685,
22.5,100.0736,5686,
22,100.0912,5687,
21.8,100.1088,5688,
22.4,100.1264,5689,
22.4,100.144,5690,
22,100.1616,5691,
21.6,100.1792,5692,
22.5,100.1968,5693,
22.5,100.2144,5694,
22.5,100.232,5695,
21.6,100.2496,5696,
22.5,100.2672,5697,
23.1,100.2848,5698,
22,100.3024,5699,
22.3,100.32,5700,
22.3,100.3376,5701,
23.4,100.3552,5702,
22.9,100.3728,5703,
22.7,100.3904,5704,
23.7,100.408,5705,
23.4,100.4256,5706,
22.8,100.4432,5707,
23.7,100.4608,5708,
24,100.4784,5709,
23,100.496,5710,
23,100.5136,5711,
23.2,100.5312,5712,
23.7,100.5488,5713,
23.3,100.5664,5714,
23.8,100.584,5715,
23.8,100.6016,5716,
23.4,100.6192,5717,
23.7,100.6368,5718,
23.8,100.6544,5719,
23.3,100.672,5720,
24.1,100.6896,5721,
23.3,100.7072,5722,
23.3,100.7248,5723,
23.8,100.7424,5724,
24.3,100.76,5725,
23.5,100.7776,5726,
23.9,100.7952,5727,
23.9,100.8128,5728,
23.9,100.8304,5729,
25.1,100.848,5730,
24.1,100.8656,5731,
24.1,100.8832,5732,
23.9,100.9008,5733,
25,100.9184,5734,
24.5,100.936,5735,
24,100.9536,5736,
24.5,100.9712,5737,
24.1,100.9888,5738,
23.9,101.0064,5739,
23.9,101.024,5740,
24.4,101.0416,5741,
24.3,101.0592,5742,
24.3,101.0768,5743,
24.7,101.0944,5744,
24.5,101.112,5745,
24.7,101.1296,5746,
25.1,101.1472,5747,
24.6,101.1648,5748,
24.7,101.1824,5749,
24.7,101.2,5750,
25.2,101.2176,5751,
24.7,101.2352,5752,
24.7,101.2528,5753,
25.1,101.2704,5754,
25,101.288,5755,
25.4,101.3056,5756,
25.4,101.3232,5757,
24.7,101.3408,5758,
25.2,101.3584,5759,
25.2,101.376,5760,
25.4,101.3936,5761,
24.6,101.4112,5762,
25.1,101.4288,5763,
25.1,101.4464,5764,
24.3,101.464,5765,
25,101.4816,5766,
25,101.4992,5767,
25.7,101.5168,5768,
25,101.5344,5769,
25.3,101.552,5770,
25.3,101.5696,5771,
25.7,101.5872,5772,
25.3,101.6048,5773,
25.7,101.6224,5774,
25.6,101.64,5775,
25,101.6576,5776,
25.4,101.6752,5777,
25.1,101.6928,5778,
24.3,101.7104,5779,
24.6,101.728,5780,
24.6,101.7456,5781,
24.6,101.7632,5782,
24,101.7808,5783,
24.3,101.7984,5784,
23.9,101.816,5785,
22.5,101.8336,5786,
22.4,101.8512,5787,
22.7,101.8688,5788,
22.2,101.8864,5789,
22.9,101.904,5790,
22.9,101.9216,5791,
23.5,101.9392,5792,
22.8,101.9568,5793,
23.3,101.9744,5794,
24.2,101.992,5795,
23.6,102.0096,5796,
25,102.0272,5797,
24.4,102.0448,5798,
24.4,102.0624,5799,
24.4,102.08,5800,
25.5,102.0976,5801,
25,102.1152,5802,
25.3,102.1328,5803,
25.3,102.1504,5804,
26.2,102.168,5805,
24.6,102.1856,5806,
24.6,102.2032,5807,
25.9,102.2208,5808,
25.1,102.2384,5809,
25.1,102.256,5810,
25.1,102.2736,5811,
26.4,102.2912,5812,
25.9,102.3088,5813,
25.6,102.3264,5814,
26.2,102.344,5815,
25.9,102.3616,5816,
25.8,102.3792,5817,
26,102.3968,5818,
25.7,102.4144,5819,
25.9,102.432,5820,
25.8,102.4496,5821,
25.8,102.4672,5822,
25.9,102.4848,5823,
26.1,102.5024,5824,
26.1,102.52,5825,
26.1,102.5376,5826,
26.1,102.5552,5827,
25.8,102.5728,5828,
26.2,102.5904,5829,
26.4,102.608,5830,
26.1,102.6256,5831,
26.1,102.6432,5832,
26.7,102.6608,5833,
26.7,102.6784,5834,
26.1,102.696,5835,
26.8,102.7136,5836,
27,102.7312,5837,
26.8,102.7488,5838,
27.5,102.7664,5839,
27,102.784,5840,
26.9,102.8016,5841,
27,102.8192,5842,
27,102.8368,5843,
27,102.8544,5844,
26.8,102.872,5845,
27,102.8896,5846,
26.8,102.9072,5847,
26.7,102.9248,5848,
27,102.9424,5849,
26.9,102.96,5850,
27.3,102.9776,5851,
27.8,102.9952,5852,
27.8,103.0128,5853,
27.5,103.0304,5854,
28.2,103.048,5855,
28.3,103.0656,5856,
27.7,103.0832,5857,
28,103.1008,5858,
27.9,103.1184,5859,
28.3,103.136,5860,
28.1,103.1536,5861,
28.1,103.1712,5862,
28.1,103.1888,5863,
28.4,103.2064,5864,
28.3,103.224,5865,
28.1,103.2416,5866,
28.3,103.2592,5867,
28.1,103.2768,5868,
28,103.2944,5869,
27.6,103.312,5870,
27.6,103.3296,5871,
27.6,103.3472,5872,
27.5,103.3648,5873,
27.9,103.3824,5874,
27.9,103.4,5875,
28,103.4176,5876,
28,103.4352,5877,
28.4,103.4528,5878,
28.4,103.4704,5879,
28.4,103.488,5880,
28.2,103.5056,5881,
28.2,103.5232,5882,
28.3,103.5408,5883,
27.8,103.5584,5884,
27.8,103.576,5885,
28,103.5936,5886,
28,103.6112,5887,
28.5,103.6288,5888,
28.4,103.6464,5889,
28.2,103.664,5890,
28.3,103.6816,5891,
28,103.6992,5892,
28.3,103.7168,5893,
28.3,103.7344,5894,
28.3,103.752,5895,
28.7,103.7696,5896,
28.7,103.7872,5897,
28.7,103.8048,5898,
29.2,103.8224,5899,
29.6,103.84,5900,
29.7,103.8576,5901,
30.2,103.8752,5902,
29.8,103.8928,5903,
30.1,103.9104,5904,
30.2,103.928,5905,
30.1,103.9456,5906,
30.1,103.9632,5907,
30.6,103.9808,5908,
30.5,103.9984,5909,
31,104.016,5910,
31.1,104.0336,5911,
30.5,104.0512,5912,
31,104.0688,5913,
30.7,104.0864,5914,
30.7,104.104,5915,
30.9,104.1216,5916,
30.9,104.1392,5917,
30.4,104.1568,5918,
30.3,104.1744,5919,
30.6,104.192,5920,
30.5,104.2096,5921,
30.9,104.2272,5922,
30.6,104.2448,5923,
31.1,104.2624,5924,
30.9,104.28,5925,
30.9,104.2976,5926,
30.7,104.3152,5927,
31.1,104.3328,5928,
30.7,104.3504,5929,
30.8,104.368,5930,
31,104.3856,5931,
31.3,104.4032,5932,
31.6,104.4208,5933,
31.5,104.4384,5934,
31.5,104.456,5935,
31.6,104.4736,5936,
31.6,104.4912,5937,
31.6,104.5088,5938,
31.3,104.5264,5939,
31.1,104.544,5940,
31.1,104.5616,5941,
31.4,104.5792,5942,
31.4,104.5968,5943,
31.6,104.6144,5944,
32.1,104.632,5945,
31.4,104.6496,5946,
31.4,104.6672,5947,
31.6,104.6848,5948,
31.7,104.7024,5949,
31.5,104.72,5950,
31.5,104.7376,5951,
30.8,104.7552,5952,
31.6,104.7728,5953,
31.6,104.7904,5954,
31.7,104.808,5955,
31.6,104.8256,5956,
31.4,104.8432,5957,
31.4,104.8608,5958,
31.3,104.8784,5959,
31.4,104.896,5960,
31,104.9136,5961,
31,104.9312,5962,
31.5,104.9488,5963,
32.3,104.9664,5964,
32.3,104.984,5965,
32.5,105.0016,5966,
32.5,105.0192,5967,
32.9,105.0368,5968,
33.1,105.0544,5969,
33.2,105.072,5970,
32.8,105.0896,5971,
32.6,105.1072,5972,
32.4,105.1248,5973,
32.4,105.1424,5974,
32.4,105.16,5975,
32.4,105.1776,5976,
32.4,105.1952,5977,
32.4,105.2128,5978,
32.2,105.2304,5979,
32.2,105.248,5980,
32.1,105.2656,5981,
32.1,105.2832,5982,
31.7,105.3008,5983,
31.7,105.3184,5984,
31.2,105.336,5985,
31.7,105.3536,5986,
32,105.3712,5987,
32,105.3888,5988,
31.4,105.4064,5989,
32,105.424,5990,
32.5,105.4416,5991,
32.5,105.4592,5992,
32.9,105.4768,5993,
31.8,105.4944,5994,
31.6,105.512,5995,
31.9,105.5296,5996,
31.8,105.5472,5997,
32.1,105.5648,5998,
31.8,105.5824,5999,
31.8,105.6,6000,
31.7,105.6176,6001,
31.4,105.6352,6002,
31.3,105.6528,6003,
31.3,105.6704,6004,
31.3,105.688,6005,
31.4,105.7056,6006,
31.4,105.7232,6007,
31.9,105.7408,6008,
31.9,105.7584,6009,
32.3,105.776,6010,
32.3,105.7936,6011,
31.8,105.8112,6012,
31.6,105.8288,6013,
31.9,105.8464,6014,
31.7,105.864,6015,
31.8,105.8816,6016,
31.9,105.8992,6017,
32.3,105.9168,6018,
32.3,105.9344,6019,
32.7,105.952,6020,
33,105.9696,6021,
32.7,105.9872,6022,
32.6,106.0048,6023,
32.9,106.0224,6024,
32.6,106.04,6025,
32.9,106.0576,6026,
32.8,106.0752,6027,
33.7,106.0928,6028,
33.7,106.1104,6029,
33.1,106.128,6030,
33.1,106.1456,6031,
33.3,106.1632,6032,
34.1,106.1808,6033,
34.1,106.1984,6034,
34,106.216,6035,
33.3,106.2336,6036,
33.3,106.2512,6037,
32.8,106.2688,6038,
32.8,106.2864,6039,
32.9,106.304,6040,
33.2,106.3216,6041,
33.2,106.3392,6042,
33,106.3568,6043,
32.3,106.3744,6044,
32.4,106.392,6045,
32.8,106.4096,6046,
32.8,106.4272,6047,
33,106.4448,6048,
33,106.4624,6049,
34.4,106.48,6050,
36.2,106.4976,6051,
37.1,106.5152,6052,
36.8,106.5328,6053,
37,106.5504,6054,
37.3,106.568,6055,
37.2,106.5856,6056,
36.8,106.6032,6057,
37,106.6208,6058,
37,106.6384,6059,
37.4,106.656,6060,
37.5,106.6736,6061,
37.3,106.6912,6062,
37.4,106.7088,6063,
37.3,106.7264,6064,
37.2,106.744,6065,
37.2,106.7616,6066,
37.2,106.7792,6067,
37.9,106.7968,6068,
38,106.8144,6069,
38.6,106.832,6070,
38.6,106.8496,6071,
39,106.8672,6072,
38.9,106.8848,6073,
38.3,106.9024,6074,
38,106.92,6075,
37.7,106.9376,6076,
37.7,106.9552,6077,
38.1,106.9728,6078,
38.4,106.9904,6079,
38.3,107.008,6080,
38.2,107.0256,6081,
38,107.0432,6082,
38,107.0608,6083,
37.6,107.0784,6084,
37.5,107.096,6085,
37.8,107.1136,6086,
38,107.1312,6087,
37.6,107.1488,6088,
37.6,107.1664,6089,
37.7,107.184,6090,
37.7,107.2016,6091,
37.6,107.2192,6092,
37,107.2368,6093,
36.6,107.2544,6094,
36.9,107.272,6095,
37.1,107.2896,6096,
36.7,107.3072,6097,
36.6,107.3248,6098,
36.8,107.3424,6099,
37,107.36,6100,
37,107.3776,6101,
36.5,107.3952,6102,
37.1,107.4128,6103,
37.1,107.4304,6104,
36.8,107.448,6105,
37.2,107.4656,6106,
37.9,107.4832,6107,
38.3,107.5008,6108,
37.4,107.5184,6109,
37.2,107.536,6110,
37.2,107.5536,6111,
37.4,107.5712,6112,
37.4,107.5888,6113,
37.2,107.6064,6114,
37.7,107.624,6115,
37.7,107.6416,6116,
37.5,107.6592,6117,
37.7,107.6768,6118,
37.5,107.6944,6119,
37,107.712,6120,
37.3,107.7296,6121,
37.3,107.7472,6122,
37.6,107.7648,6123,
37.7,107.7824,6124,
37.8,107.8,6125,
38.1,107.8176,6126,
38.4,107.8352,6127,
38.1,107.8528,6128,
37.5,107.8704,6129,
37.3,107.888,6130,
37.5,107.9056,6131,
37.3,107.9232,6132,
37.4,107.9408,6133,
37.4,107.9584,6134,
37.6,107.976,6135,
37.8,107.9936,6136,
37.1,108.0112,6137,
37.3,108.0288,6138,
36.9,108.0464,6139,
37.2,108.064,6140,
37.2,108.0816,6141,
37.6,108.0992,6142,
38.2,108.1168,6143,
37.5,108.1344,6144,
37.5,108.152,6145,
37.1,108.1696,6146,
37.4,108.1872,6147,
37.4,108.2048,6148,
36.5,108.2224,6149,
36.5,108.24,6150,
36.9,108.2576,6151,
37.8,108.2752,6152,
39,108.2928,6153,
39,108.3104,6154,
39.2,108.328,6155,
38.8,108.3456,6156,
38.8,108.3632,6157,
39.1,108.3808,6158,
39.2,108.3984,6159,
39,108.416,6160,
39.5,108.4336,6161,
39.8,108.4512,6162,
39.4,108.4688,6163,
39,108.4864,6164,
39,108.504,6165,
38.8,108.5216,6166,
38.6,108.5392,6167,
38.7,108.5568,6168,
38.9,108.5744,6169,
38.9,108.592,6170,
38.8,108.6096,6171,
39.2,108.6272,6172,
39.6,108.6448,6173,
39.6,108.6624,6174,
38.9,108.68,6175,
39.3,108.6976,6176,
39.3,108.7152,6177,
39.3,108.7328,6178,
39.3,108.7504,6179,
38.8,108.768,6180,
38.3,108.7856,6181,
38.2,108.8032,6182,
37.8,108.8208,6183,
37.3,108.8384,6184,
37,108.856,6185,
37,108.8736,6186,
37.3,108.8912,6187,
37.6,108.9088,6188,
37.8,108.9264,6189,
37.9,108.944,6190,
38,108.9616,6191,
37.8,108.9792,6192,
37.6,108.9968,6193,
37.4,109.0144,6194,
37.9,109.032,6195,
38.4,109.0496,6196,
38.4,109.0672,6197,
38.4,109.0848,6198,
38,109.1024,6199,
38.1,109.12,6200,
38.9,109.1376,6201,
39.9,109.1552,6202,
40.3,109.1728,6203,
40.9,109.1904,6204,
41.8,109.208,6205,
41.8,109.2256,6206,
42.3,109.2432,6207,
42.3,109.2608,6208,
42.2,109.2784,6209,
42.2,109.296,6210,
42.6,109.3136,6211,
42.7,109.3312,6212,
43,109.3488,6213,
43.1,109.3664,6214,
43,109.384,6215,
43,109.4016,6216,
42.4,109.4192,6217,
42.4,109.4368,6218,
42,109.4544,6219,
42,109.472,6220,
42.5,109.4896,6221,
43.1,109.5072,6222,
42.9,109.5248,6223,
42.8,109.5424,6224,
42.8,109.56,6225,
42.8,109.5776,6226,
42.8,109.5952,6227,
42.2,109.6128,6228,
42.4,109.6304,6229,
43.2,109.648,6230,
42.9,109.6656,6231,
42.4,109.6832,6232,
42.5,109.7008,6233,
42.2,109.7184,6234,
41.8,109.736,6235,
42.3,109.7536,6236,
43,109.7712,6237,
43,109.7888,6238,
43.3,109.8064,6239,
43.2,109.824,6240,
43,109.8416,6241,
42.9,109.8592,6242,
42.9,109.8768,6243,
42.7,109.8944,6244,
42.9,109.912,6245,
42.9,109.9296,6246,
42.6,109.9472,6247,
42.6,109.9648,6248,
42.3,109.9824,6249,
41.8,110,6250,
41.4,110.0176,6251,
42,110.0352,6252,
42.2,110.0528,6253,
42.2,110.0704,6254,
42.3,110.088,6255,
42.2,110.1056,6256,
42.3,110.1232,6257,
42.3,110.1408,6258,
41.4,110.1584,6259,
40.9,110.176,6260,
41.3,110.1936,6261,
41.7,110.2112,6262,
41.1,110.2288,6263,
40.2,110.2464,6264,
40.3,110.264,6265,
41,110.2816,6266,
41,110.2992,6267,
41,110.3168,6268,
41.1,110.3344,6269,
42.1,110.352,6270,
42.9,110.3696,6271,
43,110.3872,6272,
43,110.4048,6273,
43.3,110.4224,6274,
43.3,110.44,6275,
42.9,110.4576,6276,
42.9,110.4752,6277,
43.5,110.4928,6278,
44.5,110.5104,6279,
44.5,110.528,6280,
44.2,110.5456,6281,
44.3,110.5632,6282,
44.3,110.5808,6283,
44.5,110.5984,6284,
44.8,110.616,6285,
45.3,110.6336,6286,
45.6,110.6512,6287,
45.6,110.6688,6288,
45.5,110.6864,6289,
45.1,110.704,6290,
45,110.7216,6291,
45,110.7392,6292,
45.8,110.7568,6293,
46.2,110.7744,6294,
45.9,110.792,6295,
45.8,110.8096,6296,
45.7,110.8272,6297,
45.3,110.8448,6298,
45.3,110.8624,6299,
45.3,110.88,6300,
45.9,110.8976,6301,
46.6,110.9152,6302,
46.2,110.9328,6303,
46.1,110.9504,6304,
46.3,110.968,6305,
45.8,110.9856,6306,
45.3,111.0032,6307,
45.6,111.0208,6308,
45.6,111.0384,6309,
46.1,111.056,6310,
45.6,111.0736,6311,
45.1,111.0912,6312,
45.1,111.1088,6313,
45,111.1264,6314,
45.2,111.144,6315,
45.8,111.1616,6316,
46.3,111.1792,6317,
45.7,111.1968,6318,
45.2,111.2144,6319,
45.2,111.232,6320,
45.5,111.2496,6321,
45.5,111.2672,6322,
45.6,111.2848,6323,
45.9,111.3024,6324,
45.7,111.32,6325,
45.2,111.3376,6326,
45,111.3552,6327,
45,111.3728,6328,
45,111.3904,6329,
45,111.408,6330,
45.6,111.4256,6331,
46.1,111.4432,6332,
46.4,111.4608,6333,
46.4,111.4784,6334,
46.1,111.496,6335,
45.2,111.5136,6336,
44.7,111.5312,6337,
45.3,111.5488,6338,
45.6,111.5664,6339,
45.3,111.584,6340,
45,111.6016,6341,
45,111.6192,6342,
45,111.6368,6343,
44.9,111.6544,6344,
44.7,111.672,6345,
45.3,111.6896,6346,
45.7,111.7072,6347,
45.2,111.7248,6348,
44.9,111.7424,6349,
45.1,111.76,6350,
44.9,111.7776,6351,
44.9,111.7952,6352,
45.1,111.8128,6353,
46,111.8304,6354,
46.1,111.848,6355,
45.8,111.8656,6356,
46,111.8832,6357,
46,111.9008,6358,
46.5,111.9184,6359,
46.8,111.936,6360,
47.3,111.9536,6361,
47.3,111.9712,6362,
47.7,111.9888,6363,
47.2,112.0064,6364,
46.7,112.024,6365,
46.5,112.0416,6366,
46.5,112.0592,6367,
46.8,112.0768,6368,
47.3,112.0944,6369,
47,112.112,6370,
46.6,112.1296,6371,
46.6,112.1472,6372,
46,112.1648,6373,
46,112.1824,6374,
46.1,112.2,6375,
47,112.2176,6376,
47.4,112.2352,6377,
46.9,112.2528,6378,
46.6,112.2704,6379,
46.6,112.288,6380,
46.3,112.3056,6381,
46.5,112.3232,6382,
46.5,112.3408,6383,
46.9,112.3584,6384,
46.7,112.376,6385,
46.6,112.3936,6386,
46.6,112.4112,6387,
46.7,112.4288,6388,
46.8,112.4464,6389,
47.4,112.464,6390,
48.1,112.4816,6391,
47.5,112.4992,6392,
47.5,112.5168,6393,
46.5,112.5344,6394,
46.3,112.552,6395,
46.5,112.5696,6396,
46.6,112.5872,6397,
46.8,112.6048,6398,
46.7,112.6224,6399,
46.3,112.64,6400,
46.3,112.6576,6401,
46.1,112.6752,6402,
46.5,112.6928,6403,
46.5,112.7104,6404,
46.6,112.728,6405,
46.6,112.7456,6406,
46.7,112.7632,6407,
46.7,112.7808,6408,
45.8,112.7984,6409,
45.8,112.816,6410,
45.7,112.8336,6411,
45.7,112.8512,6412,
46.4,112.8688,6413,
46.4,112.8864,6414,
46.3,112.904,6415,
46.4,112.9216,6416,
46.4,112.9392,6417,
46.5,112.9568,6418,
46.6,112.9744,6419,
47.2,112.992,6420,
47.2,113.0096,6421,
46.5,113.0272,6422,
46.1,113.0448,6423,
46,113.0624,6424,
46,113.08,6425,
46,113.0976,6426,
46.4,113.1152,6427,
47,113.1328,6428,
47.1,113.1504,6429,
46.9,113.168,6430,
46.8,113.1856,6431,
46.9,113.2032,6432,
47.1,113.2208,6433,
47.1,113.2384,6434,
48.1,113.256,6435,
48.1,113.2736,6436,
48.2,113.2912,6437,
47.7,113.3088,6438,
47.3,113.3264,6439,
47.5,113.344,6440,
48,113.3616,6441,
48,113.3792,6442,
48.1,113.3968,6443,
48.1,113.4144,6444,
48.1,113.432,6445,
48.4,113.4496,6446,
47.9,113.4672,6447,
47.5,113.4848,6448,
48.4,113.5024,6449,
49,113.52,6450,
48.5,113.5376,6451,
47.5,113.5552,6452,
47.2,113.5728,6453,
47.3,113.5904,6454,
47.3,113.608,6455,
47.1,113.6256,6456,
47.6,113.6432,6457,
48,113.6608,6458,
47.6,113.6784,6459,
47.4,113.696,6460,
47.3,113.7136,6461,
47.2,113.7312,6462,
47.7,113.7488,6463,
48.3,113.7664,6464,
48.3,113.784,6465,
48,113.8016,6466,
47.4,113.8192,6467,
47.2,113.8368,6468,
47,113.8544,6469,
47.4,113.872,6470,
48.2,113.8896,6471,
48.2,113.9072,6472,
48.2,113.9248,6473,
47.9,113.9424,6474,
47.9,113.96,6475,
47.9,113.9776,6476,
48.1,113.9952,6477,
48.1,114.0128,6478,
47.8,114.0304,6479,
47.8,114.048,6480,
47.5,114.0656,6481,
47.3,114.0832,6482,
46.6,114.1008,6483,
46.5,114.1184,6484,
47.4,114.136,6485,
47.9,114.1536,6486,
47.9,114.1712,6487,
47.5,114.1888,6488,
46.9,114.2064,6489,
46.6,114.224,6490,
46.4,114.2416,6491,
46.8,114.2592,6492,
47.5,114.2768,6493,
47.3,114.2944,6494,
46.9,114.312,6495,
46.6,114.3296,6496,
46.6,114.3472,6497,
46.3,114.3648,6498,
46.8,114.3824,6499,
47.6,114.4,6500,
47.7,114.4176,6501,
47.2,114.4352,6502,
46.8,114.4528,6503,
46.2,114.4704,6504,
45.3,114.488,6505,
44.7,114.5056,6506,
44.7,114.5232,6507,
44.9,114.5408,6508,
44.7,114.5584,6509,
44,114.576,6510,
43.8,114.5936,6511,
43.6,114.6112,6512,
43.9,114.6288,6513,
44.4,114.6464,6514,
44.5,114.664,6515,
44.4,114.6816,6516,
44.4,114.6992,6517,
44.4,114.7168,6518,
44.6,114.7344,6519,
44.2,114.752,6520,
43.7,114.7696,6521,
44,114.7872,6522,
44.8,114.8048,6523,
44.5,114.8224,6524,
43.9,114.84,6525,
43.8,114.8576,6526,
43.4,114.8752,6527,
43.4,114.8928,6528,
43.1,114.9104,6529,
43.4,114.928,6530,
44.1,114.9456,6531,
44.3,114.9632,6532,
44.1,114.9808,6533,
44.2,114.9984,6534,
44.2,115.016,6535,
43.9,115.0336,6536,
43.8,115.0512,6537,
43.8,115.0688,6538,
44.3,115.0864,6539,
44.3,115.104,6540,
44.1,115.1216,6541,
43.8,115.1392,6542,
43.5,115.1568,6543,
43.6,115.1744,6544,
43.9,115.192,6545,
44.4,115.2096,6546,
44.6,115.2272,6547,
44.3,115.2448,6548,
43.6,115.2624,6549,
43.2,115.28,6550,
43.2,115.2976,6551,
43.7,115.3152,6552,
43.9,115.3328,6553,
43.9,115.3504,6554,
43.9,115.368,6555,
43.6,115.3856,6556,
43.1,115.4032,6557,
42.9,115.4208,6558,
42.9,115.4384,6559,
43.3,115.456,6560,
43.3,115.4736,6561,
43.8,115.4912,6562,
44.2,115.5088,6563,
44.3,115.5264,6564,
44.6,115.544,6565,
44.4,115.5616,6566,
43.6,115.5792,6567,
43.9,115.5968,6568,
43.9,115.6144,6569,
44.7,115.632,6570,
45,115.6496,6571,
44.7,115.6672,6572,
44.3,115.6848,6573,
44.3,115.7024,6574,
44.2,115.72,6575,
44.6,115.7376,6576,
45.1,115.7552,6577,
44.6,115.7728,6578,
43.9,115.7904,6579,
44,115.808,6580,
44,115.8256,6581,
44,115.8432,6582,
44.1,115.8608,6583,
43.9,115.8784,6584,
43.9,115.896,6585,
44,115.9136,6586,
44,115.9312,6587,
44.2,115.9488,6588,
44.2,115.9664,6589,
45.2,115.984,6590,
45.1,116.0016,6591,
45.1,116.0192,6592,
45.4,116.0368,6593,
45,116.0544,6594,
44.4,116.072,6595,
44.2,116.0896,6596,
44.2,116.1072,6597,
44.7,116.1248,6598,
44.9,116.1424,6599,
44.5,116.16,6600,
44.3,116.1776,6601,
44.4,116.1952,6602,
44.2,116.2128,6603,
44.2,116.2304,6604,
44.8,116.248,6605,
45.3,116.2656,6606,
44.8,116.2832,6607,
44.8,116.3008,6608,
44.4,116.3184,6609,
44.5,116.336,6610,
44.3,116.3536,6611,
44.3,116.3712,6612,
44.8,116.3888,6613,
44.7,116.4064,6614,
44.3,116.424,6615,
44.2,116.4416,6616,
44.2,116.4592,6617,
44,116.4768,6618,
44.1,116.4944,6619,
44.6,116.512,6620,
45,116.5296,6621,
45.2,116.5472,6622,
44.7,116.5648,6623,
43.5,116.5824,6624,
42.9,116.6,6625,
42.9,116.6176,6626,
43.3,116.6352,6627,
43.8,116.6528,6628,
43.8,116.6704,6629,
43.8,116.688,6630,
43.5,116.7056,6631,
43.6,116.7232,6632,
43.7,116.7408,6633,
43.2,116.7584,6634,
43.1,116.776,6635,
43.8,116.7936,6636,
44,116.8112,6637,
43.6,116.8288,6638,
43.4,116.8464,6639,
43.4,116.864,6640,
43.4,116.8816,6641,
43,116.8992,6642,
42.7,116.9168,6643,
43.2,116.9344,6644,
43.4,116.952,6645,
43.1,116.9696,6646,
43.2,116.9872,6647,
43.3,117.0048,6648,
43.3,117.0224,6649,
43.2,117.04,6650,
43.6,117.0576,6651,
44.2,117.0752,6652,
44.8,117.0928,6653,
44.1,117.1104,6654,
44.1,117.128,6655,
44,117.1456,6656,
44,117.1632,6657,
43.9,117.1808,6658,
44.3,117.1984,6659,
44.7,117.216,6660,
45,117.2336,6661,
45,117.2512,6662,
44.9,117.2688,6663,
44.9,117.2864,6664,
44.5,117.304,6665,
44.4,117.3216,6666,
45.1,117.3392,6667,
45.2,117.3568,6668,
44.7,117.3744,6669,
44.7,117.392,6670,
45,117.4096,6671,
45,117.4272,6672,
44.6,117.4448,6673,
44.6,117.4624,6674,
45.4,117.48,6675,
45.9,117.4976,6676,
45.7,117.5152,6677,
45.9,117.5328,6678,
46.1,117.5504,6679,
46,117.568,6680,
46,117.5856,6681,
46.1,117.6032,6682,
47,117.6208,6683,
47.4,117.6384,6684,
46.7,117.656,6685,
46,117.6736,6686,
