Time (s),ESC signal (µs),Servo 1 (µs),Servo 2 (µs),Servo 3 (µs),AccX (g),AccY (g),AccZ (g),Torque (N·m),Thrust (kgf),Voltage (V),Current (A),Motor Electrical Speed (RPM),Motor Optical Speed (RPM),Electrical Power (W),Mechanical Power (W),Motor Efficiency (%),Propeller Mech. Efficiency (kgf/W),Overall Efficiency (kgf/W),Left Load Cell (mV),Right Load Cell (mV),Thrust Load Cell (mV),Vibration (g),Burst Current Cutoff (A),Pin State 1,Pin State 2,Pin State 3,Pin State 4,Debug 0,Debug 1,Debug 2,Debug 3,App message
235.1393937,,,,1566.075856,0,-0.048730469,-0.956738281,-0.030982414,0.020063876,4.49E-30,-0.036119031,-25.81928239,0,0,0,0,0,0,-0.038873403,-0.249720107,0.020063876,0.0625,-0.031379844,0,1,1,0.15,0,0,0,0,
235.6997945,,,,1561.413354,0,-0.047949219,-0.95703125,-0.030910797,0.019960917,1.44E-31,-0.038487375,-22.73377841,0,0,0,0,0,0,-0.039222075,-0.249581398,0.019960917,0.0625,-0.032353664,0,1,1,0.1,0,0,0,0,
236.259208,,,,1556.754606,0,-0.048632813,-0.956640625,-0.031056036,0.020961771,4.50E-33,-0.040488982,-24.90881818,0,0,0,0,0,0,-0.038837223,-0.250184953,0.020961771,0.0625,-0.033688327,0,1,1,0.05,0,0,0,0,
236.7795012,,,,1552.401904,0,-0.048144531,-0.956738281,-0.031025433,0.020827368,1.53E-34,-0.03909495,-21.9523,0,0,0,0,0,0,-0.039273937,-0.250413399,0.020827368,0.0625,-0.034540418,0,1,1,0.05,0,0,0,0,
237.3072367,,,,1548.015169,0,-0.047851563,-0.956835938,-0.031064679,0.020445036,5.87E-36,-0.036555403,-20.08056705,0,0,0,0,0,0,-0.038698471,-0.25010502,0.020445036,0.0625,-0.034905312,0,1,1,0.1,0,0,0,0,
237.852722,,,,1543.466494,0,-0.047851563,-0.956445313,-0.030935665,0.020516379,1.94E-37,-0.037380746,-16.16407955,0,0,0,0,0,0,-0.03952517,-0.250053729,0.020516379,0.0625,-0.035293788,0,1,1,0.15,0,0,0,0,
238.4011045,,,,1538.898392,0,-0.048046875,-0.956835938,-0.030961402,0.020687494,6.43E-39,-0.034899417,-16.2,0,0,0,0,0,0,-0.039404159,-0.25010787,0.020687494,0.0625,-0.035291132,0,1,1,0.05,0,0,0,0,
238.940279,,,,1534.401617,0,-0.047558594,-0.956445313,-0.030987532,0.020678339,2.07E-40,-0.037697067,-11.6,0,0,0,0,0,0,-0.039202411,-0.250083945,0.020678339,0.0625,-0.035487617,0,1,1,0.1,0,0,0,0,
239.4932552,,,,1529.809492,0,-0.048046875,-0.956738281,-0.030966213,0.020856095,7.20E-42,-0.039596016,-8.514263636,0,0,0,0,0,0,-0.039368826,-0.250105272,0.020856095,0.0625,-0.036172762,0,1,1,0.1,0,0,0,0,
240.0338195,,,,1525.281202,0,-0.048144531,-0.956640625,-0.031012989,0.021027536,2.11E-43,-0.038610379,-9.371840909,0,0,0,0,0,0,-0.039416376,-0.250471152,0.021027536,0.0625,-0.036545995,0,1,1,0.1,0,0,0,0,
240.5696825,,,,1520.834871,0,-0.04765625,-0.956835938,-0.030939094,0.021104156,7.99E-45,-0.04193752,-6.819588068,0,0,0,0,0,0,-0.039520061,-0.250071958,0.021104156,0.0625,-0.037391772,0,1,1,0.1,0,0,0,0,
241.1309068,,,,1516.153,0,-0.04765625,-0.957226563,-0.031037413,0.020597851,2.38E-46,-0.042164954,-9.1,0,0,0,0,0,0,-0.038855537,-0.250076525,0.020597851,0.0625,-0.038042722,0,1,1,0.1,0,0,0,0,
241.655886,,,,1511.755792,0,-0.047753906,-0.956835938,-0.030945846,0.020457064,7.91E-48,-0.041226006,-6.489613636,0,0,0,0,0,0,-0.039489413,-0.250087259,0.020457064,0.0625,-0.038703962,0,1,1,0.05,0,0,0,0,
242.1485337,,,,1507.659144,0,-0.048046875,-0.956347656,-0.03088661,0.020766322,3.78E-49,-0.040383218,-4.380292614,0,0,0,0,0,0,-0.039727977,-0.249922697,0.020766322,0.0625,-0.038887731,0,1,1,0.15,0,0,0,0,
242.6591202,,,,1503.401742,0,-0.048046875,-0.957128906,-0.031001915,0.020475357,1.51E-50,-0.04216024,-2.019995455,0,0,0,0,0,0,-0.039285351,-0.250264767,0.020475357,0.0625,-0.039358447,0,1,1,0.1,0,0,0,0,
243.1617762,,,,1499.218862,0,-0.047949219,-0.956933594,-0.030958919,0.020394929,6.67E-52,-0.03920932,-1.097997727,0,0,0,0,0,0,-0.039453279,-0.250140089,0.020394929,0.0625,-0.03942066,0,1,1,0.05,0,0,0,0,
243.7085145,,,,1494.675815,0,-0.047949219,-0.956542969,-0.031010341,0.020421712,2.30E-53,-0.037970142,-0.84025,0,0,0,0,0,0,-0.039405728,-0.250442484,0.020421712,0.0625,-0.039169642,0,1,1,0.1,0,0,0,0,
244.258726,,,,1490.084131,0,-0.047558594,-0.956835938,-0.030955668,0.020135822,6.92E-55,-0.039887429,0,0,0,0,0,0,0,-0.03925594,-0.249920624,0.020135822,0.0625,-0.039162843,0,1,1,0.2,0,0,0,0,
244.7647617,,,,1485.848427,0,-0.047949219,-0.956933594,-0.030852145,0.020570669,2.72E-56,-0.042192164,-0.729013636,0,0,0,0,0,0,-0.039637974,-0.24959815,0.020570669,0.0625,-0.039606502,0,1,1,0.1,0,0,0,0,
245.2569335,,,,1481.759523,0,-0.047851563,-0.956542969,-0.030862783,0.020929682,1.29E-57,-0.0413854,0,0,0,0,0,0,0,-0.039909641,-0.249942213,0.020929682,0.0625,-0.039835909,0,1,1,0.15,0,0,0,0,
245.7825335,,,,1477.368629,0,-0.047753906,-0.956738281,-0.030997241,0.020834782,4.70E-59,-0.04418115,0,0,0,0,0,0,0,-0.039356463,-0.250304067,0.020834782,0.0625,-0.040411461,0,1,1,0.05,0,0,0,0,
246.274134,,,,1473.281412,0,-0.047558594,-0.95703125,-0.030955533,0.02078432,2.21E-60,-0.044257794,0,0,0,0,0,0,0,-0.039550195,-0.250213966,0.02078432,0.0625,-0.041016555,0,1,1,0.05,0,0,0,0,
246.7855638,,,,1469.013935,0,-0.047558594,-0.956933594,-0.03104939,0.020645625,8.72E-62,-0.045940651,0,0,0,0,0,0,0,-0.039026184,-0.250328682,0.020645625,0.0625,-0.041679445,0,1,1,0.05,0,0,0,0,
247.3007645,,,,1464.732556,0,-0.047851563,-0.956738281,-0.030973353,0.021015466,3.69E-63,-0.044782446,0,0,0,0,0,0,0,-0.03926668,-0.250051717,0.021015466,0.0625,-0.042141516,0,1,1,0.1,0,0,0,0,
247.8476062,,,,1460.189175,0,-0.047949219,-0.956738281,-0.030980791,0.020695006,1.27E-64,-0.045307607,0,0,0,0,0,0,0,-0.039059017,-0.249894676,0.020695006,0.0625,-0.042630238,0,1,1,0.05,0,0,0,0,
248.420809,,,,1455.404452,0,-0.048046875,-0.95703125,-0.030986716,0.020769739,3.44E-66,-0.045822357,0,0,0,0,0,0,0,-0.039219646,-0.250095624,0.020769739,0.0625,-0.043128584,0,1,1,0,0,0,0,0,
248.9557712,,,,1450.936981,0,-0.047753906,-0.956835938,-0.030964024,0.020839777,1.09E-67,-0.045390654,0,0,0,0,0,0,0,-0.039428887,-0.250150437,0.020839777,0.0625,-0.043558844,0,1,1,0,0,0,0,0,
249.49541,,,,1446.452206,0,-0.048339844,-0.957128906,-0.030975742,0.02035695,4.05E-69,-0.045414564,0,0,0,0,0,0,0,-0.039230457,-0.250031754,0.02035695,0.0625,-0.04385991,0,1,1,0.15,0,0,0,0,
250.0469115,,,,1441.844435,0,-0.048144531,-0.956933594,-0.030908585,0.020485549,1.25E-70,-0.047593435,0,0,0,0,0,0,0,-0.039766006,-0.250110274,0.020485549,0.0625,-0.044321568,0,1,1,0.05,0,0,0,0,
250.5572095,,,,1437.581756,0,-0.048144531,-0.957324219,-0.030920754,0.020213338,4.76E-72,-0.046418263,0,0,0,0,0,0,0,-0.039581825,-0.25000891,0.020213338,0.0625,-0.044728063,0,1,1,0.05,0,0,0,0,
251.0846372,,,,1433.206846,0,-0.048242188,-0.95703125,-0.031000461,0.020490475,1.96E-73,-0.04383025,0,0,0,0,0,0,0,-0.039029508,-0.249999029,0.020490475,0.0625,-0.044617885,0,1,1,0.05,0,0,0,0,
251.6390567,,,,1428.582215,0,-0.047851563,-0.956445313,-0.030950209,0.021281459,5.98E-75,-0.043370857,0,0,0,0,0,0,0,-0.039368342,-0.24999588,0.021281459,0.0625,-0.044432084,0,1,1,0.05,0,0,0,0,
252.177278,,,,1424.08835,0,-0.047558594,-0.956835938,-0.031058271,0.0213026,1.94E-76,-0.044037515,0,0,0,0,0,0,0,-0.039099096,-0.250462034,0.0213026,0.0625,-0.044355396,0,1,1,0.1,0,0,0,0,
252.677291,,,,1419.910704,0,-0.047949219,-0.956835938,-0.031088788,0.020502277,7.91E-78,-0.043504172,0,0,0,0,0,0,0,-0.039081303,-0.250651919,0.020502277,0.0625,-0.044267863,0,1,1,0.05,0,0,0,0,
253.1848787,,,,1415.703794,0,-0.047949219,-0.956933594,-0.031016186,0.020194057,3.66E-79,-0.042773736,0,0,0,0,0,0,0,-0.039061675,-0.250138211,0.020194057,0.0625,-0.044086857,0,1,1,0.05,0,0,0,0,
253.717633,,,,1411.245342,0,-0.04765625,-0.956835938,-0.031060605,0.020586502,1.18E-80,-0.04293627,0,0,0,0,0,0,0,-0.038696182,-0.250075002,0.020586502,0.0625,-0.043812472,0,1,1,0.05,0,0,0,0,
254.275302,,,,1406.609119,0,-0.048339844,-0.95703125,-0.031041572,0.020766464,3.83E-82,-0.041572475,0,0,0,0,0,0,0,-0.039232303,-0.250481595,0.020766464,0.0625,-0.043548618,0,1,1,0.1,0,0,0,0,
254.7927205,,,,1402.293877,0,-0.048242188,-0.95703125,-0.03095817,0.020593629,1.43E-83,-0.039989533,0,0,0,0,0,0,0,-0.039798942,-0.250480658,0.020593629,0.0625,-0.043103468,0,1,1,0.1,0,0,0,0,
255.3432905,,,,1397.717269,0,-0.048144531,-0.957128906,-0.031082893,0.020959908,4.89E-85,-0.038329888,0,0,0,0,0,0,0,-0.039155378,-0.250685876,0.020959908,0.0625,-0.042358239,0,1,1,0.05,0,0,0,0,
255.8823252,,,,1393.222823,0,-0.048046875,-0.956835938,-0.030989883,0.02047104,1.61E-86,-0.037078631,0,0,0,0.001614893,0,0,0,-0.039064251,-0.249961784,0.02047104,0.0625,-0.041513278,0,1,1,0,0,0,0,0,
256.4109727,,,,1388.806487,0,-0.048046875,-0.956933594,-0.030945708,0.020361706,5.57E-88,-0.044157023,0,0,0,0.003054977,0,0,0,-0.039223344,-0.249820249,0.020361706,0.0625,-0.041702772,0,1,1,0,0,0,0,0,
256.9417625,,,,1384.388448,0,-0.0484375,-0.956933594,-0.030908694,0.02041338,2.13E-89,-0.044495535,0.996377841,0,0,0,0,0,0,-0.039652691,-0.249997699,0.02041338,0.0625,-0.042166787,0,1,1,0,0,0,0,0,
257.475703,,,,1379.946194,0,-0.048242188,-0.956835938,-0.030966159,0.020671944,7.56E-91,-0.043900064,1.349346591,0,0,0,0,0,0,-0.039218154,-0.249954237,0.020671944,0.0625,-0.042427762,0,1,1,0.2,0,0,0,0,
258.016093,,,,1375.426175,0,-0.047851563,-0.957226563,-0.030961356,0.020321035,2.39E-92,-0.044544632,1.301585227,0,0,0,0,0,0,-0.039428268,-0.250131664,0.020321035,0.0625,-0.04272845,0,1,1,0.05,0,0,0,0,
258.555983,,,,1370.948394,0,-0.048144531,-0.956738281,-0.030863742,0.020727419,9.34E-94,-0.045631152,3.531914773,0,0,0,0,0,0,-0.039813716,-0.249852814,0.020727419,0.0625,-0.043164385,0,1,1,0.1,0,0,0,0,
259.1148962,,,,1366.290592,0,-0.047949219,-0.956542969,-0.030941146,0.020444458,2.73E-95,-0.04449987,6.487456818,0,0,0,0,0,0,-0.039240357,-0.249806213,0.020444458,0.0625,-0.043431356,0,1,1,0.1,0,0,0,0,
259.6708077,,,,1361.651885,0,-0.047949219,-0.956738281,-0.03095862,0.020339906,8.12E-97,-0.044475455,9.216215341,0,0,0,0,0,0,-0.039250981,-0.249935756,0.020339906,0.0625,-0.043588799,0,1,1,0.1,0,0,0,0,
260.2181015,,,,1357.08471,0,-0.047851563,-0.956933594,-0.030930546,0.020680293,2.56E-98,-0.043792125,12.22388068,0,0,0,0,0,0,-0.039779716,-0.250273438,0.020680293,0.0625,-0.043653451,0,1,1,0.05,0,0,0,0,
260.750999,,,,1352.648779,0,-0.047753906,-0.95703125,-0.030891003,0.020788078,9.18E-100,-0.043885244,14.46023295,0,0,0,0,0,0,-0.039947967,-0.250172584,0.020788078,0.0625,-0.043695071,0,1,1,0.15,0,0,0,0,
261.2888205,,,,1348.161148,0,-0.048242188,-0.956835938,-0.030973925,0.020760323,3.17E-101,-0.044250377,16.09557102,0,0,0,0,0,0,-0.039524971,-0.250313904,0.020760323,0.0625,-0.043735518,0,1,1,0.15,0,0,0,0,
261.7997293,,,,1343.903519,0,-0.047851563,-0.957226563,-0.030976448,0.020569128,1.22E-102,-0.044414078,17.21076648,0,0,0,0,0,0,-0.039408767,-0.250214866,0.020569128,0.0625,-0.043848661,0,1,1,0,0,0,0,0,
262.3149522,,,,1339.597317,0,-0.04765625,-0.956738281,-0.030946381,0.020744709,4.65E-104,-0.045104307,17.25172955,0,0,0,0,0,0,-0.039356631,-0.249958112,0.020744709,0.0625,-0.044025337,0,1,1,0.1,0,0,0,0,
262.8027695,,,,1335.53244,0,-0.048144531,-0.956738281,-0.030960169,0.021034825,2.19E-105,-0.042938461,19.68532386,0,0,0,0,0,0,-0.039415414,-0.25011073,0.021034825,0.0625,-0.043928032,0,1,1,0.15,0,0,0,0,
263.3074612,,,,1331.337825,0,-0.048144531,-0.956835938,-0.030949564,0.020808026,9.84E-107,-0.043056498,21.75807273,0,0,0,0,0,0,-0.039432253,-0.250055399,0.020808026,0.0625,-0.043707294,0,1,1,0.1,0,0,0,0,
263.8470297,,,,1326.864744,0,-0.047949219,-0.956738281,-0.03085815,0.021073699,3.63E-108,-0.04373241,24.16914943,0,0,0,0,0,0,-0.039602569,-0.249603606,0.021073699,0.0625,-0.043779795,0,1,1,0.05,0,0,0,0,
264.4116555,,,,1322.13901,0,-0.048339844,-0.956933594,-0.030982338,0.021033348,9.59E-110,-0.044271199,26.65580682,0,0,0,0,0,0,-0.039289083,-0.250135266,0.021033348,0.0625,-0.043811747,0,1,1,0.05,0,0,0,0,
264.938142,,,,1317.749037,0,-0.048046875,-0.95703125,-0.030992919,0.020892462,3.49E-111,-0.044060919,26.47859091,0,0,0,0,0,0,-0.039180144,-0.250098339,0.020892462,0.0625,-0.043847103,0,1,1,0.05,0,0,0,0,
265.4657975,,,,1313.356304,0,-0.047753906,-0.95703125,-0.030923804,0.020770075,1.32E-112,-0.042869972,27.15678977,0,0,0,0,0,0,-0.039633512,-0.25008135,0.020770075,0.0625,-0.04374358,0,1,1,0.05,0,0,0,0,
266.0129782,,,,1308.809567,0,-0.048242188,-0.957128906,-0.030896711,0.021158046,4.46E-114,-0.042894913,29.76163295,0,0,0,0,0,0,-0.039700206,-0.249963671,0.021158046,0.0625,-0.04357059,0,1,1,0,0,0,0,0,
266.5690142,,,,1304.160429,0,-0.048339844,-0.957226563,-0.030949849,0.020564571,1.31E-115,-0.043133452,33.49334318,0,0,0,0,0,0,-0.039209199,-0.249834283,0.020564571,0.0625,-0.043512287,0,1,1,0.05,0,0,0,0,
267.1096702,,,,1299.664604,0,-0.048535156,-0.956933594,-0.030913804,0.020641715,4.58E-117,-0.043707016,32.44290341,0,0,0,0,0,0,-0.039477218,-0.249857002,0.020641715,0.0625,-0.043470672,0,1,1,0.05,0,0,0,0,
267.6754295,,,,1294.951292,0,-0.047753906,-0.956835938,-0.031055386,0.020625907,1.38E-118,-0.045334606,34.73248864,0,0,0,0,0,0,-0.038847866,-0.250191172,0.020625907,0.0625,-0.043812456,0,1,1,0.15,0,0,0,0,
268.2203645,,,,1290.403771,0,-0.048535156,-0.957421875,-0.031008331,0.020783474,4.40E-120,-0.043719595,36.8,0,0,0,0,0,0,-0.038821687,-0.249844762,0.020783474,0.0625,-0.04381058,0,1,1,0.1,0,0,0,0,
268.7427445,,,,1286.032687,0,-0.048242188,-0.956738281,-0.030915275,0.021013105,1.48E-121,-0.04373839,36.21035227,0,0,0,0,0,0,-0.039609483,-0.249999281,0.021013105,0.0625,-0.043783673,0,1,1,0.1,0,0,0,0,
269.2264492,,,,1282.001529,0,-0.047753906,-0.956542969,-0.030912699,0.020431467,7.20E-123,-0.042761819,36.89573409,0,0,0,0,0,0,-0.039614032,-0.249986298,0.020431467,0.0625,-0.043672078,0,1,1,0.05,0,0,0,0,
269.7261072,,,,1277.846529,0,-0.048046875,-0.957617188,-0.030884493,0.02043814,3.28E-124,-0.042767028,38.5,0,0,0,0,0,0,-0.039767859,-0.249948171,0.02043814,0.0625,-0.043565388,0,1,1,0.05,0,0,0,0,
270.2490245,,,,1273.506962,0,-0.048925781,-0.957519531,-0.030980723,0.020551216,1.32E-125,-0.044465226,37.5,0,0,0,0,0,0,-0.039180962,-0.250016158,0.020551216,0.0625,-0.043632721,0,1,1,0.1,0,0,0,0,
270.8061975,,,,1268.846902,0,-0.048046875,-0.957226563,-0.030969231,0.020803194,3.79E-127,-0.04374375,38.51369318,0,0,0,0,0,0,-0.039544597,-0.250301582,0.020803194,0.0625,-0.043651849,0,1,1,0.1,0,0,0,0,
271.3286037,,,,1264.495165,0,-0.048144531,-0.956640625,-0.03101609,0.020961364,1.47E-128,-0.042948386,40.3204125,0,0,0,0,0,0,-0.039166871,-0.25024275,0.020961364,0.0625,-0.0435826,0,1,1,0.05,0,0,0,0,
271.8468137,,,,1260.171269,0,-0.047558594,-0.957910156,-0.031005286,0.020524131,5.66E-130,-0.042337299,39.463325,0,0,0,0,0,0,-0.039035845,-0.250038199,0.020524131,0.0625,-0.043395994,0,1,1,0,0,0,0,0,
272.3544105,,,,1255.943544,0,-0.047949219,-0.956835938,-0.031007133,0.020584917,2.31E-131,-0.043225311,41.10472443,0,0,0,0,0,0,-0.038989931,-0.250004858,0.020584917,0.0625,-0.043383935,0,1,1,0.05,0,0,0,0,
272.8790372,,,,1251.57815,0,-0.048535156,-0.95703125,-0.030981417,0.020884039,8.78E-133,-0.043624847,43.3,0,0,0,0,0,0,-0.039117894,-0.24995781,0.020884039,0.0625,-0.043356745,0,1,1,0.15,0,0,0,0,
273.4040427,,,,1247.201385,0,-0.0484375,-0.9578125,-0.030995899,0.020846046,3.29E-134,-0.043219861,41.28854716,0,0,0,0,0,0,-0.039042454,-0.249980926,0.020846046,0.0625,-0.043394913,0,1,1,0.15,0,0,0,0,
273.9440887,,,,1242.703823,0,-0.048046875,-0.957421875,-0.030916762,0.020500903,1.14E-135,-0.043161094,43.2,0,0,0,0,0,0,-0.039495081,-0.249894994,0.020500903,0.0625,-0.043323446,0,1,1,0,0,0,0,0,
274.4529825,,,,1238.453419,0,-0.048828125,-0.95703125,-0.03095033,0.020120109,4.38E-137,-0.04370511,44.49194602,0,0,0,0,0,0,-0.039436818,-0.25006518,0.020120109,0.0625,-0.043339602,0,1,1,0.1,0,0,0,0,
274.9497485,,,,1234.306029,0,-0.048730469,-0.9578125,-0.030963485,0.020297061,1.88E-138,-0.043536789,43.58551989,0,0,0,0,0,0,-0.039314992,-0.250032873,0.020297061,0.0625,-0.043403938,0,1,1,0.05,0,0,0,0,
275.45051,,,,1230.150194,0,-0.048730469,-0.957226563,-0.030958864,0.020566075,8.79E-140,-0.043505733,44.44028409,0,0,0,0,0,0,-0.039317416,-0.250003854,0.020566075,0.0625,-0.043420688,0,1,1,0,0,0,0,0,
276.0086727,,,,1225.510458,0,-0.047265625,-0.9578125,-0.03100795,0.020759985,2.74E-141,-0.044386413,44.46890511,0,0,0,0,0,0,-0.038985993,-0.25000648,0.020759985,0.0625,-0.043495124,0,1,1,0.1,0,0,0,0,
276.551994,,,,1220.968654,0,-0.048144531,-0.959667969,-0.030978992,0.020732144,8.71E-143,-0.04456908,44.7,0,0,0,0,0,0,-0.039206876,-0.250030292,0.020732144,0.062695313,-0.043701773,0,1,1,0.05,0,0,0,0,
277.0830365,,,,1216.540158,0,-0.047460938,-0.960351563,-0.030957557,0.020766831,3.15E-144,-0.042475907,47.30630398,0,0,0,0,0,0,-0.039241432,-0.249918975,0.020766831,0.064160156,-0.043606585,0,1,1,0.1,0,0,0,0,
277.5839472,,,,1212.362996,0,-0.048535156,-0.957128906,-0.030911431,0.021043448,1.31E-145,-0.043535643,45.22607273,0,0,0,0,0,0,-0.039657561,-0.2500212,0.021043448,0.063964844,-0.043519848,0,1,1,0.05,0,0,0,0,
278.1222287,,,,1207.898279,0,-0.047753906,-0.962304688,-0.030924231,0.020792631,4.95E-147,-0.04316639,46.8,0,0,0,0,0,0,-0.039556686,-0.25000743,0.020792631,0.0640625,-0.043478823,0,1,1,0.05,0,0,0,0,
278.6703937,,,,1203.308298,0,-0.048925781,-0.957617188,-0.030899159,0.020523787,1.50E-148,-0.043279048,46.65411591,0,0,0,0,0,0,-0.039520474,-0.249800595,0.020523787,0.064453125,-0.043459118,0,1,1,0,0,0,0,0,
279.1791435,,,,1199.071794,-0.000390625,-0.048242188,-0.960351563,-0.030881597,0.020734824,6.13E-150,-0.043484917,47.5,0,0,0,0,0,0,-0.039871488,-0.250032093,0.020734824,0.064355469,-0.043444429,0,1,1,0.05,0,0,0,0,
279.6954475,,,,1194.771067,0,-0.048046875,-0.957324219,-0.030967252,0.020768965,2.42E-151,-0.043815221,49.15075284,0,0,0,0,0,0,-0.039251085,-0.249994603,0.020768965,0.064453125,-0.043467696,0,1,1,0.05,0,0,0,0,
280.2133585,,,,1190.457042,0,-0.048144531,-0.957910156,-0.030939346,0.020857204,9.37E-153,-0.046412064,48.02135511,0,0,0,0,0,0,-0.039557662,-0.250111269,0.020857204,0.063183594,-0.043883672,0,1,1,0.05,0,0,0,0,
280.740818,,,,1186.058562,0,-0.048339844,-0.958300781,-0.030900666,0.020465221,3.48E-154,-0.044692933,49.22686364,0,0,0,0,0,0,-0.039700831,-0.249991212,0.020465221,0.063183594,-0.04404642,0,1,1,0,0,0,0,0,
281.2699333,,,,1181.655619,-0.000488281,-0.048339844,-0.957910156,-0.030945082,0.020577063,1.30E-155,-0.043650794,47.37689489,0,0,0,0,0,0,-0.039668225,-0.250260867,0.020577063,0.063671875,-0.043948078,0,1,1,0.05,0,0,0,0,
281.798616,,,,1177.246254,0,-0.048339844,-0.958203125,-0.030911391,0.020890562,4.67E-157,-0.043410722,47.514,0,0,0,0,0,0,-0.0396244,-0.249987768,0.020890562,0.063574219,-0.043947062,0,1,1,0,0,0,0,0,
282.34412,,,,1172.706394,0,-0.04765625,-0.95703125,-0.030919525,0.020779887,1.60E-158,-0.044251404,48.27204545,0,0,0,0,0,0,-0.039349067,-0.24976779,0.020779887,0.062597656,-0.043868901,0,1,1,0.05,0,0,0,0,
282.8765227,,,,1168.275112,0,-0.049023438,-0.958496094,-0.030929392,0.020541944,5.69E-160,-0.044762854,48.6,0,0,0,0,0,0,-0.039240646,-0.249726515,0.020541944,0.0625,-0.044057659,0,1,1,0.1,0,0,0,0,
283.4325955,,,,1163.635954,0,-0.048339844,-0.958203125,-0.031012427,0.020667648,1.72E-161,-0.043935403,49.2,0,0,0,0,0,0,-0.03910534,-0.250156292,0.020667648,0.0625,-0.044038853,0,1,1,0.15,0,0,0,0,
283.980151,,,,1159.077617,0,-0.0484375,-0.959960938,-0.030967913,0.020566346,5.59E-163,-0.043987142,48.50565909,0,0,0,0,0,0,-0.039387006,-0.250135024,0.020566346,0.064355469,-0.044008643,0,1,1,0.1,0,0,0,0,
284.5220532,,,,1154.551865,0,-0.048632813,-0.959277344,-0.030992514,0.020868137,1.81E-164,-0.04388061,49.7,0,0,0,0,0,0,-0.039205635,-0.250121071,0.020868137,0.064453125,-0.044066403,0,1,1,0,0,0,0,0,
285.0460723,,,,1150.184831,0,-0.048632813,-0.958007813,-0.030907274,0.020707655,6.75E-166,-0.042943253,49.01960625,0,0,0,0,0,0,-0.039634774,-0.249970122,0.020707655,0.063671875,-0.043855467,0,1,1,0.05,0,0,0,0,
285.5641627,,,,1145.864333,-0.000390625,-0.047265625,-0.958691406,-0.030918108,0.020623822,2.54E-167,-0.044118995,49.9763483,0,0,0,0,0,0,-0.039712147,-0.250121222,0.020623822,0.0640625,-0.043906451,0,1,1,0.1,0,0,0,0,
286.1080487,,,,1141.347227,0,-0.047851563,-0.958398438,-0.030977636,0.020524152,9.13E-169,-0.042924916,48.67478239,0,0,0,0,0,0,-0.03936185,-0.250176033,0.020524152,0.064160156,-0.04377107,0,1,1,0.05,0,0,0,0,
286.663482,,,,1136.709631,0,-0.048339844,-0.957617188,-0.03096736,0.020609492,2.76E-170,-0.044987742,49.07913636,0,0,0,0,0,0,-0.039254526,-0.249998776,0.020609492,0.0625,-0.043892554,0,1,1,0,0,0,0,0,
287.195014,,,,1132.287054,0,-0.048632813,-0.957519531,-0.030892178,0.02044136,9.86E-172,-0.044006563,50.53911364,0,0,0,0,0,0,-0.039675633,-0.249908245,0.02044136,0.0625,-0.043931512,0,1,1,0,0,0,0,0,
287.758556,,,,1127.587621,0,-0.048339844,-0.959082031,-0.030900739,0.020485358,2.99E-173,-0.044708585,48.98359091,0,0,0,0,0,0,-0.039637247,-0.24992812,0.020485358,0.063183594,-0.044035683,0,1,1,0,0,0,0,0,
288.2991962,,,,1123.080679,0,-0.047460938,-0.962402344,-0.030936886,0.020504088,9.76E-175,-0.044126519,50.5,0,0,0,0,0,0,-0.039597499,-0.250134366,0.020504088,0.064453125,-0.044109956,0,1,1,0,0,0,0,0,
288.828049,,,,1118.660304,0,-0.048242188,-0.958398438,-0.030916901,0.020467852,3.20E-176,-0.04329102,49,0,0,0,0,0,0,-0.039642427,-0.25004329,0.020467852,0.064453125,-0.043953493,0,1,1,0,0,0,0,0,
289.3400975,,,,1114.402775,0,-0.047949219,-0.960644531,-0.031048167,0.0205037,1.40E-177,-0.043135383,50.66696023,0,0,0,0,0,0,-0.039044781,-0.250338956,0.0205037,0.064453125,-0.043861836,0,1,1,0.1,0,0,0,0,
289.863099,,,,1110.041073,0,-0.047265625,-0.958886719,-0.030977262,0.020605066,5.10E-179,-0.043685147,49.50114773,0,0,0,0,0,0,-0.03929438,-0.250106019,0.020605066,0.064453125,-0.043794148,0,1,1,0.05,0,0,0,0,
290.3929507,,,,1105.624125,0,-0.048339844,-0.958300781,-0.031019399,0.020761493,1.86E-180,-0.044194278,49.16021136,0,0,0,0,0,0,-0.038992962,-0.250091363,0.020761493,0.064453125,-0.043919375,0,1,1,0.05,0,0,0,0,
290.905511,,,,1101.349337,0,-0.048046875,-0.959765625,-0.030959834,0.020660783,7.36E-182,-0.043929695,49.38888636,0,0,0,0,0,0,-0.03935078,-0.250043817,0.020660783,0.064453125,-0.043891086,0,1,1,0.05,0,0,0,0,
291.4133902,,,,1097.123735,0,-0.047851563,-0.959765625,-0.030941245,0.020245027,3.12E-183,-0.043992271,49.27369659,0,0,0,0,0,0,-0.039451494,-0.250018029,0.020245027,0.064453125,-0.043906249,0,1,1,0.05,0,0,0,0,
291.9290747,,,,1092.822731,-0.000488281,-0.048046875,-0.958691406,-0.030904778,0.020728008,1.20E-184,-0.043443712,51.05169773,0,0,0,0,0,0,-0.03970357,-0.250021933,0.020728008,0.064453125,-0.043902997,0,1,1,0,0,0,0,0,
